4319-272,21,non
107802-16817,18,non
29522-552,37,non
29522-887,17,non
29522-14509,41,non
105294-381,62,non
521-98,15,friends
98-131,24,non
98-3342,30,non
6116-98,55,non
98-19544,14,non
5717-98,29,non
1773-98,19,non
2241-98,25,non
521-131,28,non
6116-521,27,non
490-521,19,non
494-521,18,non
533-521,16,non
5717-521,19,non
4517-521,12,non
521-1773,17,non
521-11295,21,non
521-2241,13,non
2890-10467,12,non
10467-3425,12,non
3129-10467,12,non
4864-10467,17,non
494-10467,27,non
176-10467,33,non
6278-10467,32,non
6195-10467,21,non
4478-10467,21,non
510-10467,25,non
3480-12876,23,non
4517-12876,17,non
101-12876,21,non
494-39034,20,non
6116-3155,26,non
3155-490,36,non
19544-3155,16,non
5717-3155,14,non
3155-323,17,non
3155-1773,18,non
3155-11295,20,non
44256-19459,51,non
3379-19459,29,non
3229-19459,23,non
533-19459,31,non
4690-19459,25,non
2890-3425,34,non
3129-2890,24,non
2890-887,43,non
494-2890,25,non
10683-2890,20,non
128668-124862,30,non
25059-39613,27,non
39613-1100,40,non
39613-10904,25,non
39613-111026,31,non
39613-39745,21,non
39613-110717,26,non
39613-16464,24,non
25059-1100,28,non
25059-10904,16,non
25059-39745,19,non
25059-110717,22,non
25059-16464,19,non
125365-3425,30,non
4864-3425,23,non
494-3425,23,non
128668-3425,29,non
3425-8606,28,non
2638-3425,23,non
91707-3425,37,non
313-3425,20,non
176-3425,33,non
6278-3425,19,non
6195-3425,20,non
4478-3425,19,non
510-3425,21,non
2800-3425,31,non
19709-552,28,non
14509-552,26,non
10683-552,31,non
128668-125365,29,non
19935-125365,29,non
125365-2638,55,non
125365-91707,44,non
2800-125365,17,non
4864-3129,18,non
494-3129,21,non
4738-3129,14,non
2998-3129,21,non
510-3129,23,non
4517-3129,22,non
4319-3129,42,non
1282-3336,15,non
392-1282,19,non
3475-341,52,non
44256-3396,23,non
3336-3396,42,non
3396-43122,21,non
3379-3396,17,non
3229-3396,19,non
5169-3396,23,non
3396-3359,16,non
15281-3396,29,non
3396-11295,19,non
3379-44256,11,non
44256-33491,16,non
3229-44256,26,non
533-44256,16,non
44256-10733,20,non
4690-44256,31,non
6116-131,60,non
490-131,39,non
494-131,25,non
131-19544,22,non
313-131,29,non
533-131,25,non
5717-131,50,non
131-323,36,non
1773-131,24,non
11295-131,23,non
2241-131,33,non
2428-48537,58,non
3336-43122,32,non
5169-3336,29,non
392-3336,23,non
15281-3336,42,non
19709-887,17,non
10683-887,28,non
4864-8606,32,non
6278-4864,19,non
14428-38741,68,non
6116-490,29,non
494-6116,18,non
6116-19544,25,non
313-6116,20,non
533-6116,17,non
5717-6116,34,non
6116-323,24,non
6116-1773,35,non
6116-11295,40,non
6116-2241,34,non
494-490,19,non
19544-490,19,non
313-490,22,non
1388-490,20,non
533-490,28,non
5717-490,19,non
490-323,20,non
510-490,11,non
1773-490,29,non
490-11295,13,non
2241-490,20,non
4319-490,18,non
49968-152611,22,non
105528-719,25,non
120553-43122,32,non
15281-43122,20,non
10683-247,18,friends
313-494,45,friends
176-494,18,non
1388-494,17,non
6278-494,25,non
494-5717,16,non
6195-494,19,non
4478-494,16,non
510-494,25,non
4517-494,16,non
221-494,29,non
494-1773,15,non
2241-494,14,non
4319-494,22,non
3379-33491,20,non
3229-3379,42,non
3379-533,27,non
4690-3379,27,non
128668-19935,12,non
128668-91707,20,non
118283-128668,20,non
128668-2800,28,non
19935-2638,39,non
91707-19935,19,non
19935-2800,14,non
91707-2638,28,non
19709-2638,22,non
1114-2638,23,non
2800-2638,23,non
10904-1100,15,non
1100-111026,54,non
110717-1100,36,non
16464-1100,21,non
3229-33491,34,non
533-33491,23,non
4690-33491,35,non
5717-19544,28,non
323-19544,16,non
2241-19544,29,non
2800-91707,37,non
176-313,15,non
313-6278,22,non
313-533,14,non
313-5717,16,non
313-4478,18,non
510-313,24,non
221-313,21,non
313-2241,14,non
313-4319,16,non
510-4738,21,non
221-4738,29,non
101-4738,22,non
10683-19709,46,non
1388-15505,11,non
4517-15505,17,non
15505-1544,76,non
176-6278,25,non
6195-176,19,non
176-4478,15,non
510-176,22,non
221-176,26,non
533-3229,45,friends
4690-3229,43,friends
15281-5169,23,non
6195-6278,17,non
4478-6278,39,non
510-6278,34,non
221-6278,27,non
15281-3006,28,non
832-3006,18,non
5717-533,19,non
4690-533,41,non
533-11295,15,non
2241-533,13,non
2998-4319,25,non
8680-8704,53,non
323-5717,23,non
510-5717,21,non
1773-5717,24,non
11295-5717,15,non
2241-5717,60,friends
110717-111026,48,non
16464-111026,28,non
4478-6195,19,non
510-6195,17,non
510-4478,17,non
1773-323,32,non
2241-323,20,non
1114-2821,12,friends
221-510,33,non
2241-4517,12,non
11295-1773,20,non
2241-1773,36,non
16464-110717,41,non
2241-11295,13,non
